source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building,unit,cpid,source,freshness,confidence,verified_by,bridge_status,missing_bridge_fields
bayut.com,https://www.bayut.com/ar/pm/11642110/db1dab76-7d83-4337-9a75-e4d0f52fab62,11642110,10306-IgqL9Z,,,,Rokane G24,,CPID-HASH-089d487c85575642,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/11798559/2e48538f-7079-42bd-80bb-9098e6b3440e,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,CPID-HASH-0a1402d021853f0c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/11799736/cce90ebc-733b-4bda-a3ce-139333c9d059,11799736,10306-JqEYqJ,,,,The Gate 2,,CPID-HASH-c6a30c82345e1cc1,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/11906228/e842a65b-9d7e-4b1f-959f-581dc5e961ae,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,CPID-HASH-1fe23c9d2dec75ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/11912117/7cb976f6-6ab8-4c18-8509-f15a7df18e62,11912117,10306-0gnYiC,,,,Vida Residence Aljada,,CPID-HASH-983ecbe5c9f0fa95,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/11936874/e66d809b-155a-4ae7-9c47-700b65bb0d32,11936874,10306-8AUsXQ,,,,The Community,,CPID-HASH-013169329cc82104,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12025346/d1460918-cb3a-4c12-a7c2-1e352be70cd8,12025346,10306-ykHsls,,,,Masaar,,CPID-HASH-57142b841067ffb5,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12079414/f36a35c4-389b-4592-9556-f7191b01bb3d,12079414,10306-HweQAF,,,,Golf Views Seven City,,CPID-HASH-c9f2ee8d1a80af4b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12172967/1e86346e-d969-4012-a5a7-7a427d6e5b89,12172967,10306-67qgGE,,,,The Riff 3,,CPID-HASH-0c3d76833795b432,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12184163/cdf3e419-9cdb-4b56-821b-d3b5d5e67666,12184163,10306-wx2uSS,,,,Burj Crown,,CPID-HASH-9debb5c2eb268a67,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12199593/a41932d8-b7a6-4f21-a1ae-7f2c1a8bec12,12199593,10306-2kyZ7u,,,,The Riff 3,,CPID-HASH-9b9aeb73b8e4e17d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12237941/d9722719-31c1-4fae-af3f-e5a37c614238,12237941,10306-O7QhG1,,,,Robinia,,CPID-HASH-709ceed72f403123,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12240360/3118cce0-c53f-48ac-b832-d5ad7cf03015,12240360,10306-jOMgRP,,,,Robinia,,CPID-HASH-adc4e4593f26b3c9,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12241703/46e660bc-82ed-4df2-b546-ad59dfc80b71,12241703,10306-82mDfP,,,,Rimal Residences,,CPID-HASH-9af83b47a02123f2,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12260416/d208d64c-38ef-4901-b0c1-fcb6adf614ad,12260416,10306-0HfAH4,,,,Sharjah Sustainable City,,CPID-HASH-cae9782f04bbbbff,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12321009/cd6bd445-ff63-4151-9936-4b0f2bc57cac,12321009,10306-mylz6d,,,,Sharjah Sustainable City,,CPID-HASH-f5149f3920bc6118,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12362801/f9fbc39c-391e-458f-9509-41e16d6dc0ec,12362801,10306-dtYTgr,,,,Sarab Community,,CPID-HASH-01a483e224ce90fe,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12441941/2f3c6e77-e864-43af-a50b-6f2b786d1b86,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12441941/469a8a1f-d6cf-4421-807d-2cec6b700f49,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12445074/bc17b7b3-3cda-4e8f-aad1-6841a8d65e1f,12445074,10306-keSTZb,,,,RA 4,,CPID-HASH-079161cd68067009,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12541092/712e9bee-1bd5-468d-9d36-6ff2d492ffe9,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12541092/de6abdc8-4aeb-419c-b2bc-d6317c2bca63,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12751738/5c102ffe-07ba-4720-b3f9-d60788881510,12751738,10306-L3wMGm,,,,Sunset Gardens,,CPID-HASH-0e2d3b39df82bafa,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12751738/f3609598-ace8-4c38-89d1-abc42bac3da7,12751738,10306-L3wMGm,,,,Sunset Gardens,,CPID-HASH-0e2d3b39df82bafa,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12824719/a7e6cc7b-f303-4a9f-aed8-235929692241,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,CPID-HASH-3f83edbbb3c56ef3,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/12895896/a9f0e907-e7ee-4655-95b5-8a07e5688f51,12895896,10306-nh3Rhn,,,,Binghatti Ruby,,CPID-HASH-03ce5f03f039f43e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/ar/pm/8857482/a36e5002-8ec3-45f8-b8d5-e21f64f46e42,8857482,10306-8ThRuO,,,,Sharjah Sustainable City,,CPID-HASH-f1201194e250f4fe,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/amr-burhani-2562575/0a174705-bd4c-47bb-81d5-69b227b90bfe,2562575,,,,,,,CPID-HASH-8e6400d5b7b1c909,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/amr-burhani-2562575/8135096f-e8e3-4cb3-8c63-07dd45896578,2562575,,,,,,,CPID-HASH-8e6400d5b7b1c909,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/amr-burhani-2562575/bfaf1b9a-2fd0-46e6-980a-e96c1fdc0e40,2562575,,,,,,,CPID-HASH-8e6400d5b7b1c909,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/amr-burhani-2562575/e69e7027-dcd4-4dde-b826-42786fdbe19d,2562575,,,,,,,CPID-HASH-8e6400d5b7b1c909,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/2e1b8e31-37bf-4fb6-ab36-0ad095aa749b,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/58aaf7d3-f8f9-40ec-a939-08bb022b7b32,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/971777df-b1eb-416c-803a-ab9d69b47e58,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/9ee50a99-7dcf-4264-baaa-b6f50b0bcaa1,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/a910cb41-d974-448d-bacf-61ae31caa15f,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/d9fadfee-d85f-4cdf-9deb-272e2bddaa9d,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/e1ce8d1c-4fcc-4008-89d7-cb2808884d57,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/e5f189ec-27ab-466b-a8db-3d9c8b0464a2,991967,,,,,-,,CPID-HASH-e4592c9219e7c1a2,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/hassan-mesrabi-991967/e697536c-0559-4669-a372-0750a3c8fade,991967,,,,,,,CPID-HASH-9f0bffb889c70657,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/132907eb-3f3f-4036-b5c8-e5860db5bf1d,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/1d87d7d6-a8b0-4db8-bfcf-7885a8f0a4dc,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/26317976-c95e-43ae-ab2c-e9ddf15d139b,26317976,,,,,,,CPID-HASH-87f0263a51ebcec6,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/7d0f1066-94ff-4afc-a329-7822a6cfca9f,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/85ecb174-74df-4e10-a488-231296ecb4d9,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/873d2d58-8fa1-4ce5-8ace-99d5d7add906,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/897607d9-0b92-419f-9ce7-e7bbdf956c79,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/a1593b45-7594-465f-b4de-42d9c30f2b7d,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/ae1a1f0b-7ba2-4e84-abc9-7f9a6c4ee4dc,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/b1384076-c3fd-4bc8-bc30-cb6129e545c0,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/b776d9e3-4072-4859-9b7d-be92dbc982cf,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/c571c2fa-e616-4bf0-964d-cf1dd4ffbe71,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/d37517d8-88f7-42aa-8f34-4af6bb0d4814,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/fd14faba-9551-47f1-90b7-4a1dad1d3b29,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/fed17f81-9a74-44cb-a846-0a6565258d35,2332721,,,,,,,CPID-HASH-f92524273411b63a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/vijeet-dominic-1953595/3e073aa5-ced4-4b57-989e-09f87452744d,1953595,,,,,,,CPID-HASH-344bfc455e689d36,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/vijeet-dominic-1953595/da9d595b-130c-46f6-81de-aaaa839da85c,1953595,,,,,,,CPID-HASH-344bfc455e689d36,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/19d45272-7349-4368-900d-4587bf37cfe2,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/3a247639-e981-42f6-a06f-1d7f2f5614b7,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/4d81ddb7-4bf0-4c76-aa94-c3524fe43599,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/60906cda-5aee-4c3b-87c2-3f4415fa3737,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/a8338327-a914-4e95-9b81-9362f6ec47dd,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/db529a20-d5af-47f0-bf44-876465b3fd4e,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/df702c22-fd69-4f09-882c-58a0be3be89a,2025488,,,,,,,CPID-HASH-9e9b9a715f243644,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11164397/5ecce9ae-d6b6-4e1b-aac3-b727ea7a83d5,11164397,10306-s5SbLE,,,,Robinia,,CPID-HASH-1310122c6bd3f546,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11164397/6905f088-7f4b-45ce-b0be-6817e63c2750,11164397,10306-s5SbLE,,,,Robinia,,CPID-HASH-1310122c6bd3f546,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11164397/a313325e-2b14-41fc-af1b-36a6aab62415,11164397,10306-s5SbLE,,,,Robinia,,CPID-HASH-1310122c6bd3f546,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11167303/67c6125b-eba3-45d2-ace8-762aa9972c91,11167303,10306-hzRpVs,,,,Robinia,,CPID-HASH-5482e2e75e890c13,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/1454ca01-7e15-495e-9e26-c22459dd9dba,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/4f918a28-4336-4818-9bae-4306411c4d78,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/50b67c80-f137-4be5-bf6d-0487e55fc5ce,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/54907620-5cef-4a8f-acfc-64f338618659,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/68164dbd-10d7-4eb3-b60c-e22d30191dbc,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/6ada5531-7bcf-48ad-9c0b-dc17a109f35d,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11168167/d9f82b69-10c7-4d43-a9fb-4a3d0a8da380,11168167,10306-maTuJc,,,,Robinia,,CPID-HASH-55ab48aff49ec8ab,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11171912/fd638fd1-b045-474a-b9b7-551db1c29ed2,11171912,10306-qNpHI1,,,,Robinia,,CPID-HASH-adb0284ce7a8d3a6,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11172270/3de6fb77-62c9-481c-aedc-0a2a886dfd25,11172270,10306-Ah7uie,,,,Robinia,,CPID-HASH-4a6817fedb1f91b0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11179420/e3257582-1406-4bb6-a858-1b3c2f8fcc2f,11179420,10306-DSxZSK,,,,The Gate 1,,CPID-HASH-4bca7279fff13a0d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11190545/adad2e17-e00f-4e62-86ca-6c700ed5283d,11190545,10306-DaA4uA,,,,V1TER Residence,,CPID-HASH-6f8b584098f8e6a0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11193464/326236a2-df24-45cb-a126-b7b1fbf7b136,11193464,10306-y48BiQ,,,,Sharjah Sustainable City,,CPID-HASH-75c1a5b7feea250d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11201149/27ab0e6a-badb-42ea-bfc0-5e26b1f5b90d,11201149,10306-oocqTN,,,,Al Belaida,,CPID-HASH-ac72712b3ec99cb3,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11209553/b3ab241f-2199-498f-b32a-9d121fde240b,11209553,10306-Cbibur,,,,Al Khan,,CPID-HASH-d2efbf4530a7cb7d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221838/516bf39b-a841-4ae2-af4d-e8f84ac1b81a,11221838,homesweet-11734946,,,,Acacia A,,CPID-HASH-648c0674adb2fc5f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221838/d2e2266b-0913-43f6-95c8-8e3c5e6f218f,11221838,homesweet-11734946,,,,Acacia A,,CPID-HASH-648c0674adb2fc5f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221840/9950cb8b-7787-483c-8d23-937deab7a8e3,11221840,homesweet-11843403,,,,Residences 14,,CPID-HASH-5d19e565642cfc71,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221845/3f69ee5f-8741-4318-b71e-bb6a07ea035e,11221845,homesweet-12106572,,,,Ellington House 2,,CPID-HASH-636b7154db3fb4c3,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221847/1e7ec771-f6ca-4e7c-b097-c529679ba897,11221847,homesweet-12138299,,,,Opera Grand,,CPID-HASH-51548dfd7922ab69,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221847/property-t,11221847,homesweet-12138299,,,,Opera Grand,,CPID-HASH-51548dfd7922ab69,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221848/a6c02f88-3cee-458f-9e19-f65320737e53,11221848,homesweet-12150646,,,,One Park Central,,CPID-HASH-3ad39892d302b00f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221851/2ddc9ab4-dff2-4ee0-b92a-060e6c0911b4,11221851,homesweet-12224158,,,,V1TER Residence,,CPID-HASH-14f44e6e4d7943ad,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/11221851/80e2e220-6592-47ee-954d-5ce448300f21,11221851,homesweet-12224158,,,,V1TER Residence,,CPID-HASH-14f44e6e4d7943ad,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
