path,scope,category,size_bytes,pages_extracted,extraction_status,hits,error,text_preview
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/04_Calculations_Evaluation_Undertaking_Registers.pdf,nakheel_golden_test,general_aios,17560,11,OK,PJ-P-VP-018; Swimming pool,,"--- page 1 --- PLANNING CALCULATIONS & SCHEDULES Verified against Affection Plan, DLD Parcel 3812795 (Ref. PJ2026P85) FAR Schedule Floor Level G.F.A (m²) Basement -4.30 318.48 Ground +0.30 291.57 First +5.30 244.98 Second +9.40 244.97 Total G.F.A 1,100.00 Plot area 1,410.00 F.A.R proposed 78.01% F.A.R permitted 80.00% (1,128.00 m²) Area Schedule (Built-Up Area) Floor / item B.U.A (m²) Basement 675.10 Ground 583.96 First 247.39 Second 247.38 Swimming pool 99.00 Pergola 30.53 Total B.U.A 1,883.36 Coverage Schedule Item Value Status Ground floor footprint 614.49 m² — Coverage ratio 43.58% COMPLIES Maximum permitted 50% (705.00 m²) — Setback Schedule Edge Required Provided Status Front (Road / S-E) 6.00 m 6.00 m COMPLIES Rear (Beach / N-W) 6.00 m 6.00 m COMPLIES PJ-P-VP-018 · Rev B · 12-Jun-2026 · Page 26 of 36 --- page 2 --- Edge Required Provided Status Side (Neighbour E) 3.00 m 3.00 m CO"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/02A2_Drawings_G100_G101_Area_FAR.pdf,nakheel_golden_test,general_aios,2537052,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651089_A201 Rear Side Elevation.pdf,nakheel_golden_test,general_aios,447565,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651082_G 102 Perspective.pdf,nakheel_golden_test,general_aios,2495650,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651086_A 103 1st. Floor Plan.pdf,nakheel_golden_test,general_aios,586961,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651081_G-100 Cover Sheet Nakheel PD.pdf,nakheel_golden_test,nakheel_design_approval,1427089,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651094_2nd. Floor Plan _Full_.pdf,nakheel_golden_test,general_aios,545418,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651093_A301 Section-BB.pdf,nakheel_golden_test,general_aios,371611,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651091_A203 Left Side Elevation.pdf,nakheel_golden_test,general_aios,362751,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651088_A200 Front Side Elevation.pdf,nakheel_golden_test,general_aios,450513,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651085_A 102 Ground Floor Plan.pdf,nakheel_golden_test,general_aios,1233602,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651087_A 105 Roof Floor Plan.pdf,nakheel_golden_test,general_aios,559969,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651090_A202 Right Side Elevation.pdf,nakheel_golden_test,general_aios,367183,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651083_A 100 Basement Floor Plan.pdf,nakheel_golden_test,general_aios,920026,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651092_A300 Section-AA.pdf,nakheel_golden_test,general_aios,373272,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/nakheel_pj_p_vp_018_new_pages/651084_A 101 Site Setting-Out Plan.pdf,nakheel_golden_test,general_aios,1325696,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/found_originals/Title Deed PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,282618,1,OK,Palm Jumeirah; Title Deed,,"--- page 1 --- Title Deed ΎϬη 03/03/2026 Issue Date ΎΗ أر Owners numbers and their shares: ا 5718603) JURI SUDHEIMER 1410 Ο (5718603) Purchased from BASHTA INVEST LTD by the Land Registration No. : 37346/2026 Date 03/03/2026 for the amount 98500000 Dirham, Ninety Eight Million Five Hundred Thousand UAE Dirhams only. Dirhams This property and its ownership is subject to the terms of the jointly owned property declaration of the above mentioned community and to the regulations issued in accordance with it as may be amended from time to time آ ΎΗΑ .Million Five Hundred Thousand UAE Dirhams only ϫ ϊοΧϳ أ و Land ارض Palm Jumeirah ήϴϤΟ ΔϠΨϧ 6757 1410 Area Sq Meter : Plot No: Community: Property Type: ا ر ا ϧ ر Municipality No: 381 - 2795 ا Area Sq Feet : 15,177.11 Not mortgaged ΔϧϮϫήϣ ήϴϏ ΔϟΎΣ Mortgage Status: 37353/2026 ΰϛήϣ ΪϤΘόϣ ϊϴϗϮΗ Approved Signature - Digital data of this cert"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/found_originals/Nakheel Online Service.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/found_originals/Plot-18_PJ-P-VP-018_REV-01_FINAL_Nakheel_Submission.pdf,nakheel_golden_test,nakheel_design_approval,170314,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/found_originals/FIRST_RETURN_NAKHEEL_ARCHITECTURAL_REJECTION_2026-05-22.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/09_GENERAL_OWNER_UNDERTAKING_FINAL.pdf,nakheel_golden_test,general_aios,2818,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; REC/PJ-VP-018/REV-01/2026; Undertaking; undertaking,,"--- page 1 --- General Owner Undertaking Letter Draft Status: DRAFT ONLY - NEEDS OWNER SIGNATURE Date: 23-Jun-2026 To: Nakheel Properties Palm Jumeirah Planning / City Relations / Planning Approvals Subject: General Owner Undertaking - Plot PJ-P-VP-018, Palm Jumeirah, Dubai I, Juri Sudheimer, owner of Plot PJ-P-VP-018, Palm Jumeirah, Dubai, Municipality Reference No. 381-2795 and DLD Parcel No. 3812795, hereby undertake as follows: 1. The submitted documents and drawings are provided for the purpose of the Nakheel resubmission under reference REC/PJ-VP-018/REV-01/2026. 2. No construction shall commence or continue except in accordance with the final approvals issued by the competent authorities. 3. Any discrepancy identified by Nakheel, Trakhees or another competent authority shall be corrected before execution of works. 4. All works shall remain within the property boundaries and withi"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/05_FINAL_READINESS_REPORT.pdf,nakheel_golden_test,validation_reporting,2907,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/01_RETURN_COMMENT_RESPONSE_MATRIX.pdf,nakheel_golden_test,general_aios,4257,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; REC/PJ-VP-018/REV-01/2026; Return; Swimming pool; return; undertaking,,"--- page 1 --- Return Comment Response Matrix Case: PJ-P-VP-018 Reference: REC/PJ-VP-018/REV-01/2026 Prepared: 23-Jun-2026 Comment Matrix Ref Nakheel return comment / risk Evidence from local record Current response position Required support document Status C1 Full compliance with Palm Jumeirah architectural guidelines Flagged in readiness audit and QA report Provide explicit compliance matrix tied to design, heights, privacy, wall, FAR, coverage, style 07_COMPLIANCE_MATR IX_FINAL.md Draft created C2 Contemporary / modern design style required REV-01 response text addresses style change; readiness audit says placeholders remain Maintain final contemporary statement and remove placeholder language from final drawing issue This matrix + final drawing issue Partially closed C3 Boundary wall height, material and design to comply QA and audit both treat wall-height issue as unresolved / risk"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/03_UPLOAD_ORDER.pdf,nakheel_golden_test,general_aios,3629,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/07_COMPLIANCE_MATRIX_FINAL.pdf,nakheel_golden_test,general_aios,3548,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/16_RESPONSE_PAGE_CLEAN_REPLACEMENT.pdf,nakheel_golden_test,general_aios,3134,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/10_CONSULTANT_ARCHITECT_UNDERTAKING_FINAL.pdf,nakheel_golden_test,general_aios,2945,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; Undertaking; return; undertaking,,"--- page 1 --- Consultant / Architect Undertaking Letter Draft Status: DRAFT ONLY - NEEDS CONSULTANT SIGNATURE / CONSULTANT STAMP Date: 23-Jun-2026 To: Nakheel Properties Palm Jumeirah Planning / City Relations / Planning Approvals Subject: Consultant / Architect Undertaking - Plot PJ-P-VP-018, Palm Jumeirah, Dubai We, Renaissance Engineering Consultants, acting as consultant / architect for Plot PJ-P-VP-018, Palm Jumeirah, Dubai, hereby undertake and confirm the following: 1. The submission support documents in this completion package have been prepared to assist closure of the Nakheel return comments and document gaps identified in the local audit records. 2. The project control values used in this package are: - Plot area: 1,410.00 m2 - Proposed GFA: 1,100.00 m2 - Proposed FAR: 78.01% - Proposed BUA: 1,883.36 m2 - Proposed coverage: 614.49 m2 / 43.58% 3. All heights are intended to b"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/12_SIGNATURE_STAMP_VERIFICATION_FINAL.pdf,nakheel_golden_test,general_aios,2731,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/04_MISSING_ITEMS_REPORT.pdf,nakheel_golden_test,validation_reporting,3074,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/14_LOCAL_SEARCH_EVIDENCE.pdf,nakheel_golden_test,general_aios,4690,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/00_MASTER_CHECKLIST.pdf,nakheel_golden_test,general_aios,6774,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/11_DRAWING_REVISION_REGISTER_FINAL.pdf,nakheel_golden_test,general_aios,3381,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/13_OFFICIAL_WEB_NOTES.pdf,nakheel_golden_test,general_aios,3762,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/08_SWIMMING_POOL_UNDERTAKING_FINAL.pdf,nakheel_golden_test,general_aios,3367,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; REC/PJ-VP-018/REV-01/2026; Swimming Pool; Undertaking; swimming pool; undertaking,,"--- page 1 --- Swimming Pool Undertaking Letter Draft Status: DRAFT ONLY - NEEDS OWNER SIGNATURE / CONSULTANT SIGNATURE / CONSULTANT STAMP Date: 23-Jun-2026 To: Nakheel Properties Palm Jumeirah Planning / City Relations / Planning Approvals Subject: Swimming Pool Undertaking - Plot PJ-P-VP-018, Palm Jumeirah, Dubai I, Juri Sudheimer, the registered owner of Plot PJ-P-VP-018, Palm Jumeirah, Dubai, Municipality Reference No. 381-2795, DLD Parcel No. 3812795, hereby undertake and confirm the following in relation to the proposed residential villa and swimming pool works: 1. The swimming pool and all associated works shall be carried out strictly within the plot limits and in accordance with the approved Nakheel / Trakhees / Dubai Building Code requirements. 2. The swimming pool shall maintain a minimum setback of 1.50 metres from all plot boundary walls unless a stricter authority requirem"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/06_EVALUATION_SHEET_FINAL.pdf,nakheel_golden_test,general_aios,3300,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; REC/PJ-VP-018/REV-01/2026,,"--- page 1 --- Evaluation Sheet Draft Status: DRAFT ONLY - NEEDS OWNER SIGNATURE / CONSULTANT SIGNATURE / CONSULTANT STAMP Case: PJ-P-VP-018 Project: Private Residential Villa Location: Palm Jumeirah, Frond P, Dubai Owner: Juri Sudheimer Developer plot: PJ-P-VP-018 Municipality / plot reference: 381-2795 DLD parcel: 3812795 Reference: REC/PJ-VP-018/REV-01/2026 Prepared: 23-Jun-2026 Evaluation Data Item Value Plot area 1,410.00 m2 Permitted use Residential villa Permitted floors G+2 Proposed floors B+G+2 Permitted FAR / GFA 0.80 / 1,128.00 m2 Proposed GFA 1,100.00 m2 Proposed FAR 78.01% Proposed BUA 1,883.36 m2 Permitted coverage 705.00 m2 / 50% Proposed coverage 614.49 m2 / 43.58% Setbacks Front 6.00 m / Sides 3.00 m / Rear 6.00 m Parking requirement 2 spaces Parking provided Minimum 2 compliant internal spaces Height datum All levels from gate level +0.00 Boundary wall basis adopted in"
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/02_DOCUMENT_REGISTER.pdf,nakheel_golden_test,general_aios,6383,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_Nakheel_Compliance_Completion_Package_2026-06-23/final_pdfs/PJ-P-VP-018_COMPLIANCE_COMPLETION_SUPPORT_SET_COMBINED.pdf,nakheel_golden_test,nakheel_design_approval,46673,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651089_A201 Rear Side Elevation.pdf,nakheel_golden_test,general_aios,447565,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651082_G 102 Perspective.pdf,nakheel_golden_test,general_aios,2495650,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651086_A 103 1st. Floor Plan.pdf,nakheel_golden_test,general_aios,586961,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651081_G-100 Cover Sheet Nakheel PD.pdf,nakheel_golden_test,nakheel_design_approval,1427089,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651094_2nd. Floor Plan _Full_.pdf,nakheel_golden_test,general_aios,545418,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651093_A301 Section-BB.pdf,nakheel_golden_test,general_aios,371611,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651091_A203 Left Side Elevation.pdf,nakheel_golden_test,general_aios,362751,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651088_A200 Front Side Elevation.pdf,nakheel_golden_test,general_aios,450513,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651085_A 102 Ground Floor Plan.pdf,nakheel_golden_test,general_aios,1233602,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651087_A 105 Roof Floor Plan.pdf,nakheel_golden_test,general_aios,559969,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651090_A202 Right Side Elevation.pdf,nakheel_golden_test,general_aios,367183,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651083_A 100 Basement Floor Plan.pdf,nakheel_golden_test,general_aios,920026,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651092_A300 Section-AA.pdf,nakheel_golden_test,general_aios,373272,0,SKIPPED_LOW_PRIORITY,,,
nakheel_pj_p_vp_018_new_pages/651084_A 101 Site Setting-Out Plan.pdf,nakheel_golden_test,general_aios,1325696,0,SKIPPED_LOW_PRIORITY,,,
