bridge_id,source_file,source_sheet,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,community,project_name,resolver_record_id,bridge_classification,quality_class,quality_score,quality_reason
d16b2285f26478d7febf5a3e,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11936874/c8f08c25-cebc-48d3-937e-7b627a433191,11936874,10306-8AUsXQ,,,,The Community,,Jumeirah Village Triangle (JVT),The Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e33cd29211675fd17480e3ec,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11906228/1b44a3db-a881-4cdc-bdb7-3e52770a457b,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c59da94dd3b7a34410832577,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11901590/d1260dd9-bdfc-40fc-939f-b0e7860459fc,11901590,10306-SzuEGr,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a5fc45c373143a903343807f,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11901590/de3aa8d3-e706-46de-ad46-18552326eedc,11901590,10306-SzuEGr,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
811cf0b615920ab4aec6eb38,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11901590/4bab5307-c9c0-4f9d-84aa-e5152146cc95,11901590,10306-SzuEGr,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
6c223a269742e7c3ca879c25,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11936874/604ad4ed-af4a-4930-90c5-32e1ac69ea0a,11936874,10306-8AUsXQ,,,,The Community,,Jumeirah Village Triangle (JVT),The Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
18f7fc42b353f245414ce763,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11936874/115c0a6d-641f-47e0-aa53-cc5169b66814,11936874,10306-8AUsXQ,,,,The Community,,Jumeirah Village Triangle (JVT),The Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
367e17b611f0a87603cbd0b2,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11798559/058712e5-96d4-4807-903b-5fea2bff3751,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a76ca9c9f896073a07c607e5,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11906228/e842a65b-9d7e-4b1f-959f-581dc5e961ae,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
949e03f339f7d4e71e6873be,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11798559/dce97364-abfd-4e51-a72e-86cf363d92cf,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
141e6e84970bd551cf751899,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11936874/38793d17-1c8c-4c74-bd4e-b95a14018440,11936874,10306-8AUsXQ,,,,The Community,,Jumeirah Village Triangle (JVT),The Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c55838cfec1818d970d5951a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11936874/64604dc0-ab9f-417c-b370-db65f865badd,11936874,10306-8AUsXQ,,,,The Community,,Jumeirah Village Triangle (JVT),The Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2b3d86fc695aa2c673b970b6,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11798559/9aeb87b9-48a7-4706-9aaf-94f41037abce,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a24a00e0b18c074f5f776395,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11906228/8738f6ef-d118-4dcf-a9a3-2fe395ec720a,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3bd2bb8e82b4fe214fcbe589,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11798559/2375489a-c99e-4507-b639-534c8b2bbc4b,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
54b40d24c63d0882345e64dc,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11906228/0c4c54d6-38da-4b67-a46a-43e382cf59cf,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
480df169d46b00ed45f473a4,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11906228/d8d66215-91d4-4bda-ba3b-90bcc3a2f979,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e0faa6477e314e9e8eb6e37f,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11901590/b6bc0d36-b623-44bc-8a56-7e2134c1dbe3,11901590,10306-SzuEGr,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
0b117103695a27ce8fdbe967,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11299647/6d13d435-e27b-4599-ad2e-ad4cc079f807,11299647,10306-oYpjsz,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e80be511d9e2be386806a6b0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11880510/5a01c490-7b27-488f-85f6-f2e708faa5f8,11880510,10306-yqY44y,,,,Al Zahia,,Muwaileh,Al Zahia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8976282f52f52ebca3bac9d6,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11906228/94fd0650-9fb4-4ce2-b6c8-43030e29965d,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c1b04552b7ff6bf6dc5ad916,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11794223/9adc7845-e269-4c92-9bf7-c9ec2a008379,11794223,10306-ahmfyv,,,,One Park Square by Iman,,Jumeirah Village Circle (JVC),One Park Square by Iman,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
fecb3b8709b7fc806bbc07d0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11793598/d11edc61-221b-4fe9-a8d5-6ceaba2602b1,11793598,HSH-ChicOMR,,,,Chic Tower,,Business Bay,Chic Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2e823195aaffdef142b76ce3,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11720574/c6dbf878-ae86-4237-8e08-1f8d7442c85f,11720574,10306-fBMjCc,,,,Robinia,,Tilal City,Robinia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
9bb317200a6e0dad789bc287,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11299647/5149dd07-5db4-47cf-82a9-6a9d66a0c2a7,11299647,10306-oYpjsz,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
461f7e9f7aea92dd52e190c5,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11833822/8b5c020f-2fce-4b2f-8e81-3ef2d6b1adbb,11833822,10306-4bUv7Q,,,,99 Park Place,,Jumeirah Village Circle (JVC),99 Park Place,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a8f33286a897eace2115e0f4,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11299647/69c0c106-8b0e-4e0e-9a10-cd8457ec41f5,11299647,10306-oYpjsz,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
48f7cc903b95ccf3acd516d2,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11793598/24280c0d-3a5f-4ecb-86a8-c1689f2e6ce0,11793598,HSH-ChicOMR,,,,Chic Tower,,Business Bay,Chic Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
099418f221eed59048707f46,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11798559/2e48538f-7079-42bd-80bb-9098e6b3440e,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
7056a644cd77e678205a324c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11201149/27ab0e6a-badb-42ea-bfc0-5e26b1f5b90d,11201149,10306-oocqTN,,,,Al Belaida,,Al Belaida,Al Belaida,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
71802494ca34a6f42a758b48,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221856/a6e061ac-fad6-4504-af32-e90b426a40f8,11221856,homesweet-12433602,,,,Park Heights 2,,Dubai Hills Estate,Park Heights 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
6f99a96be00e9399c7c49f5a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11278895/c1373e18-5c16-4afd-96f0-b83023b703da,11278895,10306-3bayYH,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
46708ad57bbc880141d9b45c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11633616/11cc03ef-4603-4749-9930-06197fafef6d,11633616,10306-uz1XOu,,,,The Square Tower,,Jumeirah Village Circle (JVC),The Square Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
97d7d6cecb1d1e06c7f22da1,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11635671/dd83869e-b968-41db-b056-cffc89482917,11635671,10306-zThBSH,,,,Al Zahia,,Muwaileh,Al Zahia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
841ec1176a91fd4bdbb213d5,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11799736/cce90ebc-733b-4bda-a3ce-139333c9d059,11799736,10306-JqEYqJ,,,,The Gate 2,,Aljada,The Gate 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b2e97fd70b4b7b8926b3522b,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11661654/7cf6544e-ece9-49bb-8e8a-6699e62f7f82,11661654,10306-y9HLZS,,,,Binghatti Crescent,,Jumeirah Village Circle (JVC),Binghatti Crescent,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
f61eaf67472b0d8598a42ef9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11642110/c2b4305d-d22e-4c8c-8d94-d476dc38eece,11642110,10306-IgqL9Z,,,,Rokane G24,,International City,Rokane G24,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a4230d32470c2c1f4953d598,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11304528/066930d8-2f1f-40ab-835e-9eabfe601a42,11304528,10306-3W2tew,,,,Indigo Beach Residence,,Al Khan,Indigo Beach Residence,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
866ffb0e43133a76aae4da38,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221876/b1b60ac6-a33c-46eb-aaba-a28e877c7d0b,11221876,homesweet-13288121,,,,One Park Central,,Jumeirah Village Circle (JVC),One Park Central,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
55ec3ce04d1a2fc50c36e76d,BAYUT OVER ALL LEAD.xlsx,WHATS APP,,11221876,homesweet-13288121,,,,One Park Central,,Jumeirah Village Circle (JVC),One Park Central,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5bba4a429a7aa73425cd99dc,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11414247/524b7643-5b96-4f96-87f1-e020c417c972,11414247,10306-fhsujK,,,,Robinia,,Tilal City,Robinia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
6cf9ff22ebc2f130abd422d0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11330693/69ceb481-d3d4-4003-ae31-707e41adb103,11330693,10306-18BWU2,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
d46cb01d83010b6f95e5d8f6,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11179420/e3257582-1406-4bb6-a858-1b3c2f8fcc2f,11179420,10306-DSxZSK,,,,The Gate 1,,Aljada,The Gate 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e2103537747e979f00a2b1a0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11278895/c786a24b-49af-413d-8e37-33e0e03fe37d,11278895,10306-3bayYH,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
af3a68353176ed018c093ef2,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11670573/e9cd6fb4-e259-4cde-953e-e59faf033e64,11670573,10306-6g4D5T,,,,Golf Vita A,,DAMAC Hills,Golf Vita A,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
218e769e6b1617c93d2aa325,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11278895/00c09cf9-8298-4730-acdb-2851f428500a,11278895,10306-3bayYH,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2a315bad7f70b87042e6dd17,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11209553/b3ab241f-2199-498f-b32a-9d121fde240b,11209553,10306-Cbibur,,,,Al Khan,,Al Khan,Al Khan,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8cb06e775e58ce8e1b6e0283,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221857/90c45925-34b4-426b-9aef-18e37e75f4a6,11221857,homesweet-12460311,,,,Sidra 1,,Dubai Hills Estate,Sidra 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8314b890804b456b4b3739a2,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11687249/7fe4458f-48b0-4b5b-ad06-2055708b6b0d,11687249,10306-aq6AZM,,,,Olympia,,Athlon by Aldar,Olympia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
4d27267388f3623e056013f0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11278895/ba727f5b-8deb-4f3c-9b71-49229e7feadc,11278895,10306-3bayYH,,,,RB 4,,Muwaileh,RB 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3aa7dab903722d0aacf3d774,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11642110/7bb09abb-dd0b-4684-9fe6-190022359bd8,11642110,10306-IgqL9Z,,,,Rokane G24,,International City,Rokane G24,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
14cd7ac9acaf2fbd41d3175f,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11687249/8b3d3f8d-2f7a-471b-8831-d8f5aeac9482,11687249,10306-aq6AZM,,,,Olympia,,Athlon by Aldar,Olympia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
4d0e11950cdc910d447c6726,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11642110/db1dab76-7d83-4337-9a75-e4d0f52fab62,11642110,10306-IgqL9Z,,,,Rokane G24,,International City,Rokane G24,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b18484100ecf5d71312e09a6,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11671315/140a89fa-80f8-4bb0-96b4-8d48e480ecf4,11671315,10306-NhkSC8,,,,G24 Tower,,Jumeirah Village Circle (JVC),G24 Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8849da49c13205d407c3a603,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/brokers/heba-salah-1076719/36b03501-563a-4219-98a3-8b8942eeb56d,1076719,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
f424f9688731995f0af8cafb,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11615516/2f5f93f8-ff97-4f17-9de9-9be49eb3cfee,11615516,10306-wngxO8,,,,Robinia,,Tilal City,Robinia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
42884304c142eb2bad13384d,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11320482/ea082430-36bb-4697-9275-93a35c80e0e9,11320482,10306-Pdvvcb,,,,Kaya,,Tilal City,Kaya,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
35f65de524329b7d50d3ddd2,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11330693/680c37e3-45b1-4663-a112-c4c0ae7ecced,11330693,10306-18BWU2,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b939fd7b76c20384643f0768,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/omar-al-ahmar-2332721/b776d9e3-4072-4859-9b7d-be92dbc982cf,2332721,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
78643550c6e51d0b3f79befc,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11614925/7382b3eb-b7bd-4662-8d64-a8c11de89cb9,11614925,10306-RcjFg9,,,,The Gate 2,,Aljada,The Gate 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c3843b043b5e62431a5bb394,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11320482/b81eeb31-16fc-40da-a14e-73b8137a5b7d,11320482,10306-Pdvvcb,,,,Kaya,,Tilal City,Kaya,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
cceecf6f162ba773ca93fb66,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11642110/ddef8f66-58d6-470d-b500-e8f8130fe43c,11642110,10306-IgqL9Z,,,,Rokane G24,,International City,Rokane G24,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
fe877b79c56a7300fd17f144,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11414465/812b2e80-3042-4109-be11-9e8468ac5dd3,11414465,10306-jR2aNH,,,,Rimal Residences,,Al Khan,Rimal Residences,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
abb47f35c1b53ed15a474f8f,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11321942/dbc54b5b-9ee9-4194-b6d9-f3be026788b6,11321942,10306-XQUfFC,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
0b4e4a2163289346ee69b4fa,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11320482/487e0839-794e-497a-8a8a-471de8e47bb6,11320482,10306-Pdvvcb,,,,Kaya,,Tilal City,Kaya,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5b786e91d905dd1760c52388,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11624297/ec3e46d9-3a28-4848-b760-cddd42596dde,11624297,10306-F15NDs,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a51278b29f18ef92ef4ea086,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11168167/50b67c80-f137-4be5-bf6d-0487e55fc5ce,11168167,10306-maTuJc,,,,Robinia,,Tilal City,Robinia,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2fd89bdbb5ec08a05d27b018,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11557022/e5190953-75a7-42f6-87b6-97c4d65101a3,11557022,10306-47tMYT,,,,Sendian Villas,,Tilal City,Sendian Villas,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
0367d57117cfe329de616e77,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11624434/17aa242c-c650-45b5-9990-30179376de47,11624434,10306-gIcqE8,,,,Tiraz,,Aljada,Tiraz,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
ec7335865ba7d5577761ccb3,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11624434/93aa1e9e-6194-448c-abad-4c51b7cf7193,11624434,10306-gIcqE8,,,,Tiraz,,Aljada,Tiraz,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
bab002a69906d4dcc43cefd0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221863/6166e874-a0b5-4d8e-99e9-55e2e68a3fbe,11221863,homesweet-13011022,,,,Azizi Gardens,,Meydan City,Azizi Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
1efc39abd828283fea4ff83c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/11623670/bfd76601-cd1e-46cb-bca4-2ac6ce3abb6a,11623670,10306-TTcq37,,,,Tiraz 5,,Aljada,Tiraz 5,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
524ce4f7f88063c2977bacd9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11414465/dcf6f357-d4ab-4d7b-914d-7f438fdf0111,11414465,10306-jR2aNH,,,,Rimal Residences,,Al Khan,Rimal Residences,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
154937cb3e701232929f9be4,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11553849/076c509d-7035-4f3b-a57f-02d2c2edf440,11553849,10306-S30ciR,,,,Damac Maison Prive Tower B,,Business Bay,Damac Maison Prive Tower B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
ed1ac9a6c43b779a33369e3b,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11624297/f930ea51-70f8-4534-a111-477c5199a805,11624297,10306-F15NDs,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a9baf19127eff0140338baa3,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11444540/b4770c4c-6536-4574-9bdd-47e1cc9feaa8,11444540,10306-Mf19i5,,,,Azizi Riviera 4,,Meydan City,Azizi Riviera 4,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8f734b3e04c7367a33188e20,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11423937/66ccfefa-2105-4b66-a363-9470419980d4,11423937,10306-yuLsG7,,,,Al Mamsha,,Muwaileh,Al Mamsha,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2c5d03c9dc8c7915d9b22de6,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11334711/6e3613d3-f8a0-4626-8833-427f13939da8,11334711,10306-OIydQb,,,,The Solo 3,,Aljada,The Solo 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
dc9444053461acf275fca93e,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11465896/37512a72-a63d-4427-a353-d5dfc482fdb0,11465896,10306-vb5Rdo,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
42e1d869acfdaabb537d4631,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11334711/f050d5f6-bf0e-4f39-be40-dbb275782b12,11334711,10306-OIydQb,,,,The Solo 3,,Aljada,The Solo 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
426b03740bf4f74ed2ad0fd7,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/omar-al-ahmar-2332721/ae1a1f0b-7ba2-4e84-abc9-7f9a6c4ee4dc,2332721,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
a87c24b9f07d516731701d5c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221876/2f5ad6f7-2fe8-4824-877e-902c89a02876,11221876,homesweet-13288121,,,,One Park Central,,Jumeirah Village Circle (JVC),One Park Central,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
238b87e176741c513e36e7de,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11414465/21ab4f25-64c3-40c4-b9b1-e689ef3626ad,11414465,10306-jR2aNH,,,,Rimal Residences,,Al Khan,Rimal Residences,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3caf379ad4f75e3beff908d1,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/db529a20-d5af-47f0-bf44-876465b3fd4e,2025488,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
7bf1142b85967500447b61ce,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11221863/48070b5d-bd08-4a7b-8191-afeb8b461c99,11221863,homesweet-13011022,,,,Azizi Gardens,,Meydan City,Azizi Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
