source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,canonical_property_id,confidence,source_updated_at,created_at,community,project_name,size_clues,price_clues,resolver_record_id,owner_contact_available,source_file,source_sheet,row_number,normalized_url,slug_clues,raw_payload_json,bridge_classification,bridge_id
bayut.com,https://www.bayut.com/pm/12816904/188969ca-3924-48cf-b03c-e044766baebe,12816904,10306-dRO3H0,,,,Binghatti Rose,,CPID-HASH-476ccaa63eeff191,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Jumeirah Village Circle (JVC),Binghatti Rose,,1245000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,51,https://www.bayut.com/pm/12816904/188969ca-3924-48cf-b03c-e044766baebe,188969ca 48cf b03c e044766baebe,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12816904/188969ca-3924-48cf-b03c-e044766baebe"", ""listing_id"": ""12816904"", ""broker_reference"": ""10306-dRO3H0"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Binghatti Rose"", ""unit_number"": """", ""community"": ""Jumeirah Village Circle (JVC)"", ""project_name"": ""Binghatti Rose"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""1245000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""51"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-26\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""sarah\"", \""Sender Number\"": \""971568958459\"", \""Listing ID\"": \""12816904\"", \""Reference No.\"": \""10306-dRO3H0\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""1,245,000\"", \""Location\"": \""Jumeirah Village Circle (JVC)\"", \""Sub Location\"": \""Binghatti Rose\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Zaki Saleh Jawich\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12816904/188969ca-3924-48cf-b03c-e044766baebe\\nRef: 10306-dRO3H0\"", \""Sent Time\"": \""2025-09-26 12:11:21\"", \""Delivered Time\"": \""2025-09-26 12:11:23\"", \""Read Time\"": \""2025-09-26 12:20:30\"", \""Agent Contacted Lead\"": \""2025-09-26 12:20:47\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,ba9a52975383800402c11456
bayut.com,https://www.bayut.com/pm/12184163/d6cfe79e-1025-4ef7-b428-e49360939104,12184163,10306-wx2uSS,,,,Burj Crown,,CPID-HASH-9debb5c2eb268a67,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Downtown Dubai,Burj Crown,,169000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,52,https://www.bayut.com/pm/12184163/d6cfe79e-1025-4ef7-b428-e49360939104,d6cfe79e 4ef7 b428 e49360939104,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12184163/d6cfe79e-1025-4ef7-b428-e49360939104"", ""listing_id"": ""12184163"", ""broker_reference"": ""10306-wx2uSS"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Burj Crown"", ""unit_number"": """", ""community"": ""Downtown Dubai"", ""project_name"": ""Burj Crown"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""169000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""52"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-25\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""marta\"", \""Sender Number\"": \""351917784110\"", \""Listing ID\"": \""12184163\"", \""Reference No.\"": \""10306-wx2uSS\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""169,000\"", \""Location\"": \""Downtown Dubai\"", \""Sub Location\"": \""Burj Crown\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12184163/d6cfe79e-1025-4ef7-b428-e49360939104\\nRef: 10306-wx2uSS\"", \""Sent Time\"": \""2025-09-25 20:27:03\"", \""Delivered Time\"": \""2025-09-25 20:27:04\"", \""Read Time\"": \""2025-09-25 20:27:16\"", \""Agent Contacted Lead\"": \""2025-09-25 20:27:17\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,1e1c72de6001d8f101a20d42
bayut.com,https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Sobha Hartland,The Crest Tower C,,119990,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,53,https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71,6dc9ea4d 0f82 b529 42f39ae95d71,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71"", ""listing_id"": ""12475855"", ""broker_reference"": ""10306-HPCgPC"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""The Crest Tower C"", ""unit_number"": """", ""community"": ""Sobha Hartland"", ""project_name"": ""The Crest Tower C"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""119990"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""53"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-24\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""ahmed zaalik\"", \""Sender Number\"": \""966544534844\"", \""Listing ID\"": \""12475855\"", \""Reference No.\"": \""10306-HPCgPC\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""119,990\"", \""Location\"": \""Sobha Hartland\"", \""Sub Location\"": \""The Crest Tower C\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71\\nRef: 10306-HPCgPC\"", \""Sent Time\"": \""2025-09-24 21:46:02\"", \""Delivered Time\"": \""2025-09-24 21:46:04\"", \""Read Time\"": \""2025-09-24 21:59:12\"", \""Agent Contacted Lead\"": \""2025-09-24 21:59:13\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,a59a06535526bed2accd90f7
bayut.com,https://www.bayut.com/pm/12874114/527effc6-10fc-44cb-88f1-d815d2143be4,12874114,10306-Je0C7M,,,,Sharjah Sustainable City,,CPID-HASH-abb7e00e6c27e9c9,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Al Rahmaniya,Sharjah Sustainable City,,135000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,54,https://www.bayut.com/pm/12874114/527effc6-10fc-44cb-88f1-d815d2143be4,527effc6 10fc 44cb 88f1 d815d2143be4,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12874114/527effc6-10fc-44cb-88f1-d815d2143be4"", ""listing_id"": ""12874114"", ""broker_reference"": ""10306-Je0C7M"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sharjah Sustainable City"", ""unit_number"": """", ""community"": ""Al Rahmaniya"", ""project_name"": ""Sharjah Sustainable City"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""135000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""54"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-24\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""aijaz peerzada\"", \""Sender Number\"": \""971508277905\"", \""Listing ID\"": \""12874114\"", \""Reference No.\"": \""10306-Je0C7M\"", \""Property Type\"": \""Villa\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""135,000\"", \""Location\"": \""Al Rahmaniya\"", \""Sub Location\"": \""Sharjah Sustainable City\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Vijeet Dominic\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut. Link: https://www.bayut.com/pm/12874114/527effc6-10fc-44cb-88f1-d815d2143be4\\nReference no.: 10306-Je0C7M\"", \""Sent Time\"": \""2025-09-24 18:09:45\"", \""Delivered Time\"": \""2025-09-24 18:09:46\"", \""Read Time\"": \""2025-09-24 18:10:09\"", \""Agent Contacted Lead\"": \""2025-09-24 18:10:40\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,259a1a8e42b7238daec4dc78
bayut.com,https://www.bayut.com/pm/12674490/property-t,12674490,10306-CJyMSf,,,,Hamilton Residency,,CPID-HASH-113ce48352ea22a6,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Business Bay,Hamilton Residency,,120000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,55,https://www.bayut.com/pm/12674490/property-t,property t,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12674490/property-t"", ""listing_id"": ""12674490"", ""broker_reference"": ""10306-CJyMSf"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Hamilton Residency"", ""unit_number"": """", ""community"": ""Business Bay"", ""project_name"": ""Hamilton Residency"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""120000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""55"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-24\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""max\"", \""Sender Number\"": \""971524238899\"", \""Listing ID\"": \""12674490\"", \""Reference No.\"": \""10306-CJyMSf\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""120,000\"", \""Location\"": \""Business Bay\"", \""Sub Location\"": \""Hamilton Residency\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut. Link: https://www.bayut.com/pm/12674490/property-t\\nReference no.: 10306-CJyMSf\"", \""Sent Time\"": \""2025-09-24 17:17:36\"", \""Delivered Time\"": \""2025-09-24 17:17:38\"", \""Read Time\"": \""2025-09-24 17:20:34\"", \""Agent Contacted Lead\"": \""2025-09-24 17:20:35\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,3a188e2e39cc7eaf156fc8ff
bayut.com,https://www.bayut.com/pm/12824719/f0edc039-3c98-4046-abb9-8b1c5028f540,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,CPID-HASH-3f83edbbb3c56ef3,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Motor City,Abbey Crescent 2,,1800000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,56,https://www.bayut.com/pm/12824719/f0edc039-3c98-4046-abb9-8b1c5028f540,f0edc039 3c98 abb9 8b1c5028f540,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12824719/f0edc039-3c98-4046-abb9-8b1c5028f540"", ""listing_id"": ""12824719"", ""broker_reference"": ""10306-4a6ETk"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Abbey Crescent 2"", ""unit_number"": """", ""community"": ""Motor City"", ""project_name"": ""Abbey Crescent 2"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""1800000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""56"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-23\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""jon\"", \""Sender Number\"": \""971585281994\"", \""Listing ID\"": \""12824719\"", \""Reference No.\"": \""10306-4a6ETk\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""1,800,000\"", \""Location\"": \""Motor City\"", \""Sub Location\"": \""Abbey Crescent 2\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut. Link: https://www.bayut.com/pm/12824719/f0edc039-3c98-4046-abb9-8b1c5028f540\\nReference no.: 10306-4a6ETk\"", \""Sent Time\"": \""2025-09-23 21:28:00\"", \""Delivered Time\"": \""2025-09-23 21:28:02\"", \""Read Time\"": \""2025-09-23 21:28:23\"", \""Agent Contacted Lead\"": \""2025-09-23 21:28:25\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,5b329b472fe826c39f4a3d12
bayut.com,https://www.bayut.com/pm/12826680/8e6eed57-fa73-46bf-b1c1-ac0efeab4b70,12826680,10306-dxpx6B,,,,Golf Vista Heights,,CPID-HASH-5d3b47f43e59fe15,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Dubai Sports City,Golf Vista Heights,,970000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,57,https://www.bayut.com/pm/12826680/8e6eed57-fa73-46bf-b1c1-ac0efeab4b70,8e6eed57 fa73 46bf b1c1 ac0efeab4b70,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12826680/8e6eed57-fa73-46bf-b1c1-ac0efeab4b70"", ""listing_id"": ""12826680"", ""broker_reference"": ""10306-dxpx6B"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Golf Vista Heights"", ""unit_number"": """", ""community"": ""Dubai Sports City"", ""project_name"": ""Golf Vista Heights"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""970000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""57"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-23\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""vishal\"", \""Sender Number\"": \""6594240730\"", \""Listing ID\"": \""12826680\"", \""Reference No.\"": \""10306-dxpx6B\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""970,000\"", \""Location\"": \""Dubai Sports City\"", \""Sub Location\"": \""Golf Vista Heights\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12826680/8e6eed57-fa73-46bf-b1c1-ac0efeab4b70\\nRef: 10306-dxpx6B\"", \""Sent Time\"": \""2025-09-23 18:10:18\"", \""Delivered Time\"": \""2025-09-23 18:10:21\"", \""Read Time\"": \""2025-09-23 18:23:05\"", \""Agent Contacted Lead\"": \""2025-09-23 18:23:06\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,b20f432adaa92b3a2fc179bf
bayut.com,https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Sobha Hartland,Sobha Creek Vistas Tower B,,80000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,58,https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44,23141a2c 8b6e 42d6 b6587b235b44,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44"", ""listing_id"": ""12297384"", ""broker_reference"": ""10306-9yTY1x"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Creek Vistas Tower B"", ""unit_number"": """", ""community"": ""Sobha Hartland"", ""project_name"": ""Sobha Creek Vistas Tower B"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""80000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""58"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-23\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""simmi chhabra\"", \""Sender Number\"": \""918770172003\"", \""Listing ID\"": \""12297384\"", \""Reference No.\"": \""10306-9yTY1x\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""80,000\"", \""Location\"": \""Sobha Hartland\"", \""Sub Location\"": \""Sobha Creek Vistas Tower B\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Zaki Saleh Jawich\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44\\nRef: 10306-9yTY1x\"", \""Sent Time\"": \""2025-09-23 15:24:41\"", \""Delivered Time\"": \""2025-09-23 15:24:42\"", \""Read Time\"": \""2025-09-23 15:29:31\"", \""Agent Contacted Lead\"": \""2025-09-23 15:30:07\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,587f384ea248e99ff5ac83ee
bayut.com,https://www.bayut.com/pm/11426217/821bfce1-52e1-45cb-82af-ac539ed8f586,11426217,10306-OcEoAL,,,,Sarab Community,,CPID-HASH-912a6bba574910d6,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Aljada,Sarab Community,,3900000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,59,https://www.bayut.com/pm/11426217/821bfce1-52e1-45cb-82af-ac539ed8f586,821bfce1 52e1 45cb 82af ac539ed8f586,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/11426217/821bfce1-52e1-45cb-82af-ac539ed8f586"", ""listing_id"": ""11426217"", ""broker_reference"": ""10306-OcEoAL"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sarab Community"", ""unit_number"": """", ""community"": ""Aljada"", ""project_name"": ""Sarab Community"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""3900000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""59"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-23\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""ainara medina\"", \""Sender Number\"": \""971527083223\"", \""Listing ID\"": \""11426217\"", \""Reference No.\"": \""10306-OcEoAL\"", \""Property Type\"": \""Villa\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""3,900,000\"", \""Location\"": \""Aljada\"", \""Sub Location\"": \""Sarab Community\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Heba Salah\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/11426217/821bfce1-52e1-45cb-82af-ac539ed8f586\\nRef: 10306-OcEoAL\"", \""Sent Time\"": \""2025-09-23 14:20:17\"", \""Delivered Time\"": \""2025-09-23 14:20:17\"", \""Read Time\"": \""2025-09-23 14:21:03\"", \""Agent Contacted Lead\"": \""2025-09-23 14:21:25\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,5ddb2ddc95eeb612105b3b81
bayut.com,https://www.bayut.com/pm/12824719/26eaf26b-764f-47e1-8f15-1af8048d064d,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,CPID-HASH-3f83edbbb3c56ef3,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Motor City,Abbey Crescent 2,,1800000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,60,https://www.bayut.com/pm/12824719/26eaf26b-764f-47e1-8f15-1af8048d064d,26eaf26b 764f 47e1 8f15 1af8048d064d,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12824719/26eaf26b-764f-47e1-8f15-1af8048d064d"", ""listing_id"": ""12824719"", ""broker_reference"": ""10306-4a6ETk"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Abbey Crescent 2"", ""unit_number"": """", ""community"": ""Motor City"", ""project_name"": ""Abbey Crescent 2"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""1800000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""60"", ""raw_payload_json"": ""{\""Date\"": \""2025-09-23\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""eng.mohamad al hayek\"", \""Sender Number\"": \""971544287377\"", \""Listing ID\"": \""12824719\"", \""Reference No.\"": \""10306-4a6ETk\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""1,800,000\"", \""Location\"": \""Motor City\"", \""Sub Location\"": \""Abbey Crescent 2\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12824719/26eaf26b-764f-47e1-8f15-1af8048d064d\\nRef: 10306-4a6ETk\"", \""Sent Time\"": \""2025-09-23 12:13:23\"", \""Delivered Time\"": \""2025-09-23 12:13:25\"", \""Read Time\"": \""2025-09-23 12:34:18\"", \""Agent Contacted Lead\"": \""2025-09-23 12:34:19\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,cd6a3820e07762524ff8bc01
